DetailID,OrderID,ProductID,Quantity,UnitPrice
25570,6383,71,3,62771
25571,6383,1,5,77345
25572,6383,83,1,57341
25573,6384,46,4,39246
25574,6384,8,5,71394
25575,6384,38,1,89599
25576,6384,28,5,53426
25577,6385,7,2,51167
25578,6385,67,4,71990
25579,6385,34,4,71809
25580,6385,93,2,25266
25581,6386,1,1,77345
25582,6386,9,3,24385
25583,6386,64,3,18863
25584,6387,98,3,88669
25585,6387,78,5,21761
25586,6387,64,1,18863
25587,6388,44,1,55170
25588,6388,90,5,99988
25589,6388,31,4,25080
25590,6389,63,5,59829
25591,6389,42,2,44615
25592,6389,74,1,60296
25593,6390,26,1,47395
25594,6390,95,3,10177
25595,6390,41,1,16916
25596,6391,7,3,51167
25597,6391,67,4,71990
25598,6391,54,3,55716
25599,6392,80,2,14416
25600,6392,43,4,37544
25601,6392,49,4,86790
25602,6392,38,1,89599
25603,6392,58,5,66996
25604,6393,83,4,57341
25605,6393,93,4,25266
25606,6393,41,1,16916
25607,6393,55,3,50282
25608,6393,28,3,53426
25609,6394,79,1,37051
25610,6394,76,4,95956
25611,6394,83,1,57341
25612,6394,44,5,55170
25613,6394,97,4,24578
25614,6395,72,2,53594
25615,6395,16,5,21730
25616,6395,6,2,23328
25617,6396,14,3,61112
25618,6396,80,1,14416
25619,6396,85,4,49747
25620,6397,32,2,82134
25621,6397,49,1,86790
25622,6397,25,1,95530
25623,6398,43,2,37544
25624,6398,19,1,24844
25625,6398,16,4,21730
25626,6398,49,5,86790
25627,6398,73,2,58762
25628,6399,29,1,27367
25629,6399,84,1,78759
25630,6399,53,4,58950
25631,6399,11,5,42580
25632,6399,37,1,31314
25633,6400,87,5,47322
25634,6400,80,2,14416
25635,6400,98,2,88669
25636,6400,94,1,54643
25637,6401,47,2,38951
25638,6401,43,4,37544
25639,6401,73,4,58762
25640,6401,87,3,47322
25641,6401,20,3,13940
25642,6402,95,4,10177
25643,6402,37,2,31314
25644,6402,46,4,39246
25645,6403,40,5,63117
25646,6403,59,1,68303
25647,6403,91,2,87573
25648,6403,14,1,61112
25649,6404,15,5,59265
25650,6404,90,3,99988
25651,6404,31,2,25080
25652,6404,48,2,56186
25653,6405,47,3,38951
25654,6405,42,2,44615
25655,6405,53,3,58950
25656,6405,41,4,16916
25657,6406,34,3,71809
25658,6406,66,5,21309
25659,6406,8,2,71394
25660,6407,29,3,27367
25661,6407,92,4,43974
25662,6407,30,3,22486
25663,6407,2,1,16956
25664,6407,40,1,63117
25665,6408,68,1,92995
25666,6408,54,2,55716
25667,6408,70,5,16773
25668,6409,9,5,24385
25669,6409,56,2,13545
25670,6409,12,1,31257
25671,6410,74,3,60296
25672,6410,25,4,95530
25673,6410,47,4,38951
25674,6410,23,2,13902
25675,6411,4,1,72183
25676,6411,13,1,60825
25677,6411,83,2,57341
25678,6411,7,1,51167
25679,6412,54,3,55716
25680,6412,8,4,71394
25681,6412,7,2,51167
25682,6413,75,3,31489
25683,6413,77,2,62543
25684,6413,98,5,88669
25685,6413,26,2,47395
25686,6413,72,2,53594
25687,6414,3,3,92869
25688,6414,53,3,58950
25689,6414,83,2,57341
25690,6415,52,2,47423
25691,6415,98,2,88669
25692,6415,33,5,67163
25693,6415,12,4,31257
25694,6416,48,2,56186
25695,6416,50,1,53007
25696,6416,55,2,50282
25697,6416,30,5,22486
25698,6417,69,1,66333
25699,6417,53,1,58950
25700,6417,47,2,38951
25701,6418,37,3,31314
25702,6418,9,2,24385
25703,6418,16,3,21730
25704,6419,62,5,39951
25705,6419,29,1,27367
25706,6419,12,1,31257
25707,6419,82,5,40303
25708,6419,14,1,61112
25709,6420,70,1,16773
25710,6420,28,5,53426
25711,6420,53,2,58950
25712,6420,30,2,22486
25713,6421,37,3,31314
25714,6421,1,4,77345
25715,6421,80,3,14416
25716,6421,92,3,43974
25717,6421,47,4,38951
25718,6422,82,1,40303
25719,6422,99,1,64203
25720,6422,64,4,18863
25721,6423,85,4,49747
25722,6423,49,2,86790
25723,6423,47,3,38951
25724,6424,59,3,68303
25725,6424,63,4,59829
25726,6424,97,1,24578
25727,6425,85,4,49747
25728,6425,2,4,16956
25729,6425,8,4,71394
25730,6426,49,3,86790
25731,6426,3,1,92869
25732,6426,44,1,55170
25733,6426,18,3,49881
25734,6427,89,4,99643
25735,6427,53,5,58950
25736,6427,43,5,37544
25737,6428,18,1,49881
25738,6428,12,1,31257
25739,6428,79,3,37051
25740,6429,37,1,31314
25741,6429,87,4,47322
25742,6429,20,2,13940
25743,6429,79,5,37051
25744,6429,30,4,22486
25745,6430,94,1,54643
25746,6430,6,4,23328
25747,6430,97,4,24578
25748,6430,17,3,32785
25749,6430,15,2,59265
25750,6431,48,1,56186
25751,6431,55,5,50282
25752,6431,14,3,61112
25753,6432,65,4,95196
25754,6432,77,2,62543
25755,6432,41,5,16916
25756,6432,47,4,38951
25757,6432,90,5,99988
25758,6433,83,5,57341
25759,6433,60,2,91851
25760,6433,9,3,24385
25761,6434,48,5,56186
25762,6434,2,4,16956
25763,6434,53,1,58950
25764,6434,22,5,20870
25765,6434,46,1,39246
25766,6435,76,5,95956
25767,6435,23,2,13902
25768,6435,67,3,71990
25769,6436,40,2,63117
25770,6436,66,4,21309
25771,6436,91,5,87573
25772,6436,49,5,86790
25773,6437,90,3,99988
25774,6437,20,2,13940
25775,6437,74,1,60296
25776,6437,24,4,96972
25777,6438,61,5,83461
25778,6438,55,1,50282
25779,6438,82,1,40303
25780,6438,97,5,24578
25781,6438,57,4,87341
25782,6439,88,4,82751
25783,6439,34,4,71809
25784,6439,10,4,15030
25785,6440,60,1,91851
25786,6440,44,1,55170
25787,6440,77,5,62543
25788,6441,17,2,32785
25789,6441,87,1,47322
25790,6441,79,2,37051
25791,6441,31,5,25080
25792,6442,38,5,89599
25793,6442,11,3,42580
25794,6442,98,5,88669
25795,6442,94,3,54643
25796,6443,16,2,21730
25797,6443,91,1,87573
25798,6443,26,4,47395
25799,6443,29,4,27367
25800,6443,24,1,96972
25801,6444,34,4,71809
25802,6444,59,4,68303
25803,6444,72,5,53594
25804,6444,2,1,16956
25805,6445,21,3,33591
25806,6445,66,5,21309
25807,6445,94,4,54643
25808,6445,2,2,16956
25809,6445,34,4,71809
25810,6446,81,3,69446
25811,6446,58,3,66996
25812,6446,9,3,24385
25813,6446,70,4,16773
25814,6446,64,4,18863
25815,6447,62,4,39951
25816,6447,76,4,95956
25817,6447,8,1,71394
25818,6448,66,3,21309
25819,6448,93,1,25266
25820,6448,76,3,95956
25821,6448,39,2,30610
25822,6449,45,4,89685
25823,6449,61,1,83461
25824,6449,60,1,91851
25825,6450,19,4,24844
25826,6450,37,5,31314
25827,6450,82,3,40303
25828,6450,79,4,37051
25829,6450,28,5,53426
25830,6451,46,2,39246
25831,6451,75,2,31489
25832,6451,90,4,99988
25833,6452,58,3,66996
25834,6452,52,2,47423
25835,6452,23,3,13902
25836,6453,91,4,87573
25837,6453,60,5,91851
25838,6453,77,2,62543
25839,6454,96,4,93706
25840,6454,24,2,96972
25841,6454,5,5,35124
25842,6455,84,1,78759
25843,6455,70,5,16773
25844,6455,26,2,47395
25845,6455,18,3,49881
25846,6456,27,3,85161
25847,6456,63,3,59829
25848,6456,64,5,18863
25849,6456,33,1,67163
25850,6457,99,5,64203
25851,6457,66,2,21309
25852,6457,49,5,86790
25853,6457,6,2,23328
25854,6457,32,3,82134
25855,6458,59,4,68303
25856,6458,69,5,66333
25857,6458,45,5,89685
25858,6458,76,1,95956
25859,6458,10,2,15030
25860,6459,9,1,24385
25861,6459,11,1,42580
25862,6459,53,3,58950
25863,6460,98,1,88669
25864,6460,20,1,13940
25865,6460,48,2,56186
25866,6461,19,4,24844
25867,6461,20,5,13940
25868,6461,67,1,71990
25869,6461,95,5,10177
25870,6461,14,2,61112
25871,6462,17,4,32785
25872,6462,84,4,78759
25873,6462,68,1,92995
25874,6462,2,1,16956
25875,6462,63,2,59829
25876,6463,48,2,56186
25877,6463,49,4,86790
25878,6463,2,3,16956
25879,6463,97,3,24578
25880,6463,94,3,54643
25881,6464,59,4,68303
25882,6464,99,3,64203
25883,6464,9,3,24385
25884,6465,3,1,92869
25885,6465,71,4,62771
25886,6465,6,3,23328
25887,6465,80,1,14416
25888,6466,13,3,60825
25889,6466,65,5,95196
25890,6466,54,5,55716
25891,6466,71,3,62771
25892,6466,44,2,55170
25893,6467,49,5,86790
25894,6467,63,2,59829
25895,6467,89,3,99643
25896,6467,45,1,89685
25897,6468,79,3,37051
25898,6468,67,2,71990
25899,6468,64,2,18863
25900,6468,3,3,92869
25901,6468,82,1,40303
25902,6469,57,4,87341
25903,6469,6,2,23328
25904,6469,24,1,96972
25905,6470,96,1,93706
25906,6470,39,3,30610
25907,6470,59,3,68303
25908,6471,47,1,38951
25909,6471,1,1,77345
25910,6471,61,1,83461
25911,6471,86,2,33028
25912,6471,50,1,53007
25913,6472,37,5,31314
25914,6472,66,1,21309
25915,6472,94,1,54643
25916,6473,17,3,32785
25917,6473,61,4,83461
25918,6473,38,2,89599
25919,6473,89,3,99643
25920,6474,48,4,56186
25921,6474,39,5,30610
25922,6474,49,4,86790
25923,6474,63,2,59829
25924,6475,41,4,16916
25925,6475,70,1,16773
25926,6475,20,2,13940
25927,6475,90,2,99988
25928,6475,85,2,49747
25929,6476,44,1,55170
25930,6476,35,4,27106
25931,6476,9,5,24385
25932,6476,42,5,44615
25933,6477,35,5,27106
25934,6477,24,3,96972
25935,6477,49,2,86790
25936,6477,28,1,53426
25937,6478,2,1,16956
25938,6478,58,2,66996
25939,6478,83,4,57341
25940,6478,14,4,61112
25941,6478,50,5,53007
25942,6479,8,5,71394
25943,6479,33,5,67163
25944,6479,46,3,39246
25945,6479,12,4,31257
25946,6480,29,4,27367
25947,6480,31,4,25080
25948,6480,26,1,47395
25949,6481,49,4,86790
25950,6481,83,4,57341
25951,6481,69,4,66333
25952,6481,8,5,71394
25953,6482,60,3,91851
25954,6482,99,3,64203
25955,6482,49,5,86790
25956,6482,72,4,53594
25957,6482,3,4,92869
25958,6483,38,5,89599
25959,6483,6,2,23328
25960,6483,32,5,82134
25961,6483,97,5,24578
25962,6484,11,4,42580
25963,6484,29,2,27367
25964,6484,85,2,49747
25965,6484,92,5,43974
25966,6485,100,2,55240
25967,6485,80,3,14416
25968,6485,6,5,23328
25969,6485,64,3,18863
25970,6486,8,2,71394
25971,6486,3,4,92869
25972,6486,92,1,43974
25973,6486,73,1,58762
25974,6487,73,5,58762
25975,6487,97,1,24578
25976,6487,69,1,66333
25977,6487,24,2,96972
25978,6487,81,1,69446
25979,6488,14,2,61112
25980,6488,68,3,92995
25981,6488,47,4,38951
25982,6489,15,4,59265
25983,6489,54,5,55716
25984,6489,94,5,54643
25985,6489,53,3,58950
25986,6489,74,2,60296
25987,6490,5,3,35124
25988,6490,81,4,69446
25989,6490,74,2,60296
25990,6490,54,1,55716
25991,6490,73,1,58762
25992,6491,70,4,16773
25993,6491,7,1,51167
25994,6491,2,2,16956
25995,6491,91,3,87573
25996,6492,20,2,13940
25997,6492,64,2,18863
25998,6492,26,4,47395
25999,6493,72,3,53594
26000,6493,4,1,72183
26001,6493,62,5,39951
26002,6493,26,5,47395
26003,6494,47,4,38951
26004,6494,40,4,63117
26005,6494,76,2,95956
26006,6495,12,5,31257
26007,6495,17,1,32785
26008,6495,37,4,31314
26009,6495,27,2,85161
26010,6496,20,3,13940
26011,6496,90,2,99988
26012,6496,99,4,64203
26013,6497,30,4,22486
26014,6497,96,2,93706
26015,6497,92,1,43974
26016,6497,76,3,95956
26017,6497,55,5,50282
26018,6498,43,5,37544
26019,6498,74,5,60296
26020,6498,20,2,13940
26021,6498,9,3,24385
26022,6498,49,2,86790
26023,6499,81,1,69446
26024,6499,7,5,51167
26025,6499,59,2,68303
26026,6499,74,3,60296
26027,6500,17,5,32785
26028,6500,40,4,63117
26029,6500,41,1,16916
26030,6501,58,3,66996
26031,6501,70,4,16773
26032,6501,50,5,53007
26033,6501,92,3,43974
26034,6501,99,5,64203
26035,6502,92,3,43974
26036,6502,94,1,54643
26037,6502,12,2,31257
26038,6502,67,3,71990
26039,6503,24,5,96972
26040,6503,28,2,53426
26041,6503,32,4,82134
26042,6504,12,3,31257
26043,6504,64,4,18863
26044,6504,38,5,89599
26045,6505,63,2,59829
26046,6505,27,3,85161
26047,6505,25,2,95530
26048,6505,2,2,16956
26049,6506,2,4,16956
26050,6506,98,4,88669
26051,6506,32,5,82134
26052,6507,54,4,55716
26053,6507,61,5,83461
26054,6507,65,1,95196
26055,6507,71,5,62771
26056,6508,90,2,99988
26057,6508,48,3,56186
26058,6508,8,5,71394
26059,6509,47,1,38951
26060,6509,15,2,59265
26061,6509,61,3,83461
26062,6509,2,3,16956
26063,6510,74,1,60296
26064,6510,77,3,62543
26065,6510,54,2,55716
26066,6510,58,4,66996
26067,6510,27,5,85161
26068,6511,92,4,43974
26069,6511,22,5,20870
26070,6511,69,4,66333
26071,6511,95,4,10177
26072,6512,39,5,30610
26073,6512,78,5,21761
26074,6512,22,5,20870
26075,6513,88,4,82751
26076,6513,35,4,27106
26077,6513,83,1,57341
26078,6513,90,5,99988
26079,6514,48,3,56186
26080,6514,89,4,99643
26081,6514,6,1,23328
26082,6514,88,5,82751
26083,6514,41,2,16916
26084,6515,84,1,78759
26085,6515,28,2,53426
26086,6515,78,3,21761
26087,6515,16,4,21730
26088,6516,66,3,21309
26089,6516,40,4,63117
26090,6516,34,1,71809
26091,6517,98,2,88669
26092,6517,60,1,91851
26093,6517,44,4,55170
26094,6517,2,5,16956
26095,6518,38,3,89599
26096,6518,89,1,99643
26097,6518,78,3,21761
26098,6519,46,4,39246
26099,6519,9,5,24385
26100,6519,98,5,88669
26101,6519,4,3,72183
26102,6520,52,1,47423
26103,6520,68,2,92995
26104,6520,99,5,64203
26105,6520,73,1,58762
26106,6521,29,1,27367
26107,6521,47,2,38951
26108,6521,4,1,72183
26109,6521,26,5,47395
26110,6522,71,5,62771
26111,6522,11,2,42580
26112,6522,29,5,27367
26113,6522,48,4,56186
26114,6522,10,2,15030
26115,6523,13,4,60825
26116,6523,100,2,55240
26117,6523,60,2,91851
26118,6523,88,4,82751
26119,6523,91,1,87573
26120,6524,7,3,51167
26121,6524,70,2,16773
26122,6524,23,3,13902
26123,6524,22,3,20870
26124,6524,67,3,71990
26125,6525,95,1,10177
26126,6525,60,5,91851
26127,6525,17,1,32785
26128,6525,30,3,22486
26129,6526,2,3,16956
26130,6526,81,5,69446
26131,6526,59,4,68303
26132,6526,21,4,33591
26133,6526,30,1,22486
26134,6527,68,5,92995
26135,6527,62,3,39951
26136,6527,53,5,58950
26137,6527,92,2,43974
26138,6528,58,3,66996
26139,6528,80,3,14416
26140,6528,22,3,20870
26141,6528,72,4,53594
26142,6528,83,1,57341
26143,6529,93,4,25266
26144,6529,92,5,43974
26145,6529,63,1,59829
26146,6530,27,3,85161
26147,6530,94,3,54643
26148,6530,36,5,50269
26149,6531,82,3,40303
26150,6531,93,5,25266
26151,6531,88,2,82751
26152,6531,2,1,16956
26153,6531,39,3,30610
26154,6532,22,3,20870
26155,6532,84,2,78759
26156,6532,2,5,16956
26157,6533,18,5,49881
26158,6533,38,4,89599
26159,6533,71,5,62771
26160,6533,27,4,85161
26161,6534,67,1,71990
26162,6534,48,4,56186
26163,6534,34,2,71809
26164,6534,3,4,92869
26165,6534,62,4,39951
26166,6535,82,5,40303
26167,6535,12,3,31257
26168,6535,31,4,25080
26169,6536,4,4,72183
26170,6536,20,3,13940
26171,6536,24,1,96972
26172,6536,47,5,38951
26173,6537,27,3,85161
26174,6537,70,5,16773
26175,6537,5,1,35124
26176,6537,86,1,33028
26177,6537,56,1,13545
26178,6538,93,4,25266
26179,6538,1,3,77345
26180,6538,58,2,66996
26181,6538,23,3,13902
26182,6539,38,2,89599
26183,6539,67,3,71990
26184,6539,65,1,95196
26185,6539,45,4,89685
26186,6539,36,3,50269
26187,6540,98,1,88669
26188,6540,15,2,59265
26189,6540,77,3,62543
26190,6541,16,1,21730
26191,6541,76,4,95956
26192,6541,12,3,31257
26193,6541,68,1,92995
26194,6542,63,2,59829
26195,6542,8,5,71394
26196,6542,67,5,71990
26197,6542,19,1,24844
26198,6542,12,2,31257
26199,6543,6,1,23328
26200,6543,25,5,95530
26201,6543,63,1,59829
26202,6544,82,5,40303
26203,6544,63,2,59829
26204,6544,88,4,82751
26205,6544,15,2,59265
26206,6545,82,3,40303
26207,6545,22,2,20870
26208,6545,10,5,15030
26209,6546,15,4,59265
26210,6546,61,4,83461
26211,6546,79,3,37051
26212,6546,97,3,24578
26213,6547,83,2,57341
26214,6547,100,2,55240
26215,6547,12,3,31257
26216,6548,3,4,92869
26217,6548,79,1,37051
26218,6548,67,4,71990
26219,6548,88,4,82751
26220,6548,17,5,32785
26221,6549,67,3,71990
26222,6549,55,1,50282
26223,6549,62,4,39951
26224,6549,1,5,77345
26225,6550,31,3,25080
26226,6550,11,3,42580
26227,6550,50,3,53007
26228,6550,38,3,89599
26229,6550,27,2,85161
26230,6551,58,4,66996
26231,6551,76,2,95956
26232,6551,59,2,68303
26233,6551,90,3,99988
26234,6551,13,4,60825
26235,6552,93,2,25266
26236,6552,69,5,66333
26237,6552,81,2,69446
26238,6552,67,4,71990
26239,6552,5,1,35124
26240,6553,97,5,24578
26241,6553,66,3,21309
26242,6553,22,2,20870
26243,6553,19,2,24844
26244,6554,30,2,22486
26245,6554,77,3,62543
26246,6554,10,4,15030
26247,6554,81,1,69446
26248,6555,48,4,56186
26249,6555,4,3,72183
26250,6555,24,5,96972
26251,6555,51,4,22310
26252,6556,78,1,21761
26253,6556,82,3,40303
26254,6556,99,5,64203
26255,6556,94,2,54643
26256,6556,24,1,96972
26257,6557,32,3,82134
26258,6557,5,2,35124
26259,6557,56,2,13545
26260,6557,41,5,16916
26261,6557,27,2,85161
26262,6558,60,3,91851
26263,6558,17,4,32785
26264,6558,45,5,89685
26265,6558,5,5,35124
26266,6559,17,4,32785
26267,6559,47,2,38951
26268,6559,34,5,71809
26269,6559,58,2,66996
26270,6560,86,2,33028
26271,6560,96,1,93706
26272,6560,70,2,16773
26273,6560,2,2,16956
26274,6560,53,5,58950
26275,6561,42,4,44615
26276,6561,11,2,42580
26277,6561,29,3,27367
26278,6561,89,3,99643
26279,6561,16,1,21730
26280,6562,95,3,10177
26281,6562,52,1,47423
26282,6562,35,2,27106
26283,6563,84,1,78759
26284,6563,18,3,49881
26285,6563,59,1,68303
26286,6563,87,5,47322
26287,6564,51,1,22310
26288,6564,89,4,99643
26289,6564,19,3,24844
26290,6564,14,1,61112
26291,6565,75,3,31489
26292,6565,20,1,13940
26293,6565,80,2,14416
26294,6566,76,3,95956
26295,6566,70,2,16773
26296,6566,96,1,93706
26297,6566,33,3,67163
26298,6566,82,4,40303
26299,6567,33,4,67163
26300,6567,66,2,21309
26301,6567,96,1,93706
26302,6568,20,2,13940
26303,6568,34,4,71809
26304,6568,3,3,92869
26305,6568,87,5,47322
26306,6568,28,2,53426
26307,6569,63,4,59829
26308,6569,12,5,31257
26309,6569,98,5,88669
26310,6569,9,1,24385
26311,6570,68,3,92995
26312,6570,95,4,10177
26313,6570,1,3,77345
26314,6571,71,3,62771
26315,6571,93,3,25266
26316,6571,67,2,71990
26317,6572,39,5,30610
26318,6572,81,3,69446
26319,6572,3,5,92869
26320,6572,86,3,33028
26321,6572,88,3,82751
26322,6573,44,1,55170
26323,6573,21,3,33591
26324,6573,23,1,13902
26325,6573,92,4,43974
26326,6574,47,5,38951
26327,6574,17,3,32785
26328,6574,85,1,49747
26329,6575,92,2,43974
26330,6575,49,3,86790
26331,6575,86,5,33028
26332,6575,66,5,21309
26333,6576,81,4,69446
26334,6576,45,4,89685
26335,6576,86,1,33028
26336,6576,2,3,16956
26337,6577,18,5,49881
26338,6577,36,4,50269
26339,6577,42,1,44615
26340,6577,45,3,89685
26341,6577,53,1,58950
26342,6578,37,3,31314
26343,6578,96,1,93706
26344,6578,68,1,92995
26345,6579,71,2,62771
26346,6579,4,5,72183
26347,6579,64,2,18863
26348,6580,79,2,37051
26349,6580,47,5,38951
26350,6580,10,3,15030
26351,6581,78,3,21761
26352,6581,66,3,21309
26353,6581,83,1,57341
26354,6581,54,4,55716
26355,6582,10,2,15030
26356,6582,22,2,20870
26357,6582,56,4,13545
26358,6582,91,1,87573
26359,6582,43,4,37544
26360,6583,10,2,15030
26361,6583,57,5,87341
26362,6583,28,2,53426
26363,6583,8,4,71394
26364,6583,73,4,58762
26365,6584,83,5,57341
26366,6584,53,5,58950
26367,6584,60,5,91851
26368,6584,84,4,78759
26369,6585,84,5,78759
26370,6585,9,4,24385
26371,6585,74,3,60296
26372,6586,33,2,67163
26373,6586,45,3,89685
26374,6586,19,4,24844
26375,6586,68,5,92995
26376,6587,31,5,25080
26377,6587,23,1,13902
26378,6587,65,5,95196
26379,6587,68,4,92995
26380,6588,44,4,55170
26381,6588,73,3,58762
26382,6588,41,2,16916
26383,6588,47,3,38951
26384,6588,25,3,95530
26385,6589,62,2,39951
26386,6589,55,2,50282
26387,6589,22,3,20870
26388,6590,38,3,89599
26389,6590,59,3,68303
26390,6590,51,1,22310
26391,6591,87,2,47322
26392,6591,99,1,64203
26393,6591,64,3,18863
26394,6592,33,4,67163
26395,6592,52,1,47423
26396,6592,5,4,35124
26397,6592,53,2,58950
26398,6592,2,1,16956
26399,6593,72,5,53594
26400,6593,30,3,22486
26401,6593,51,3,22310
26402,6594,69,5,66333
26403,6594,78,1,21761
26404,6594,35,4,27106
26405,6594,20,5,13940
26406,6594,25,4,95530
26407,6595,38,2,89599
26408,6595,89,3,99643
26409,6595,98,5,88669
26410,6595,69,4,66333
26411,6595,9,5,24385
26412,6596,74,2,60296
26413,6596,9,3,24385
26414,6596,51,5,22310
26415,6596,26,2,47395
26416,6596,12,1,31257
26417,6597,84,4,78759
26418,6597,65,2,95196
26419,6597,85,5,49747
26420,6597,12,1,31257
26421,6598,14,1,61112
26422,6598,91,4,87573
26423,6598,78,4,21761
26424,6598,86,1,33028
26425,6599,94,4,54643
26426,6599,65,5,95196
26427,6599,30,5,22486
26428,6599,8,4,71394
26429,6600,21,1,33591
26430,6600,81,3,69446
26431,6600,10,2,15030
26432,6600,16,1,21730
26433,6601,18,2,49881
26434,6601,20,2,13940
26435,6601,41,3,16916
26436,6601,82,3,40303
26437,6601,79,3,37051
26438,6602,42,2,44615
26439,6602,89,3,99643
26440,6602,17,3,32785
26441,6602,39,2,30610
26442,6602,82,4,40303
26443,6603,15,2,59265
26444,6603,88,4,82751
26445,6603,63,1,59829
26446,6603,90,5,99988
26447,6603,97,4,24578
26448,6604,12,5,31257
26449,6604,41,2,16916
26450,6604,10,3,15030
26451,6605,10,5,15030
26452,6605,56,1,13545
26453,6605,43,1,37544
26454,6606,83,1,57341
26455,6606,20,3,13940
26456,6606,4,1,72183
26457,6607,79,5,37051
26458,6607,30,4,22486
26459,6607,31,5,25080
26460,6608,3,1,92869
26461,6608,57,2,87341
26462,6608,6,5,23328
26463,6609,76,4,95956
26464,6609,48,2,56186
26465,6609,79,2,37051
26466,6610,63,5,59829
26467,6610,95,2,10177
26468,6610,67,3,71990
26469,6610,59,4,68303
26470,6611,56,4,13545
26471,6611,87,1,47322
26472,6611,9,1,24385
26473,6612,24,2,96972
26474,6612,93,2,25266
26475,6612,44,4,55170
26476,6612,22,4,20870
26477,6612,42,3,44615
26478,6613,50,4,53007
26479,6613,54,4,55716
26480,6613,89,3,99643
26481,6613,45,2,89685
26482,6613,69,5,66333
26483,6614,33,2,67163
26484,6614,7,3,51167
26485,6614,18,1,49881
26486,6614,92,2,43974
26487,6614,66,4,21309
26488,6615,90,1,99988
26489,6615,88,1,82751
26490,6615,52,4,47423
26491,6616,37,3,31314
26492,6616,6,5,23328
26493,6616,72,2,53594
26494,6616,50,4,53007
26495,6616,58,5,66996
26496,6617,25,5,95530
26497,6617,75,3,31489
26498,6617,41,3,16916
26499,6618,3,2,92869
26500,6618,80,5,14416
26501,6618,54,4,55716
26502,6619,90,5,99988
26503,6619,88,3,82751
26504,6619,58,1,66996
26505,6619,40,1,63117
26506,6620,43,5,37544
26507,6620,8,2,71394
26508,6620,64,4,18863
26509,6620,79,4,37051
26510,6620,87,1,47322
26511,6621,3,5,92869
26512,6621,40,2,63117
26513,6621,13,5,60825
26514,6622,82,2,40303
26515,6622,19,3,24844
26516,6622,33,4,67163
26517,6623,9,3,24385
26518,6623,40,5,63117
26519,6623,12,5,31257
26520,6623,46,3,39246
26521,6623,28,4,53426
26522,6624,50,2,53007
26523,6624,75,5,31489
26524,6624,4,1,72183
26525,6625,45,2,89685
26526,6625,33,5,67163
26527,6625,49,3,86790
26528,6625,27,2,85161
26529,6626,31,4,25080
26530,6626,45,4,89685
26531,6626,93,4,25266
26532,6626,63,3,59829
26533,6626,22,4,20870
26534,6627,83,3,57341
26535,6627,88,4,82751
26536,6627,11,5,42580
26537,6627,8,3,71394
26538,6627,29,2,27367
26539,6628,7,2,51167
26540,6628,10,2,15030
26541,6628,75,4,31489
26542,6628,43,2,37544
26543,6628,96,4,93706
26544,6629,77,2,62543
26545,6629,82,1,40303
26546,6629,89,2,99643
26547,6629,87,2,47322
26548,6630,40,5,63117
26549,6630,26,5,47395
26550,6630,38,3,89599
26551,6631,99,4,64203
26552,6631,71,4,62771
26553,6631,35,5,27106
26554,6632,86,1,33028
26555,6632,1,4,77345
26556,6632,71,3,62771
26557,6633,70,3,16773
26558,6633,92,4,43974
26559,6633,61,1,83461
26560,6633,84,2,78759
26561,6633,67,5,71990
26562,6634,61,3,83461
26563,6634,31,3,25080
26564,6634,6,1,23328
26565,6634,75,4,31489
26566,6634,14,4,61112
26567,6635,56,4,13545
26568,6635,84,3,78759
26569,6635,27,4,85161
26570,6635,79,3,37051
26571,6636,50,3,53007
26572,6636,62,3,39951
26573,6636,73,4,58762
26574,6636,49,4,86790
26575,6637,43,1,37544
26576,6637,1,2,77345
26577,6637,6,2,23328
26578,6637,61,2,83461
26579,6638,72,4,53594
26580,6638,80,1,14416
26581,6638,56,4,13545
26582,6639,21,5,33591
26583,6639,18,2,49881
26584,6639,50,4,53007
26585,6639,3,1,92869
26586,6640,73,2,58762
26587,6640,30,3,22486
26588,6640,56,3,13545
26589,6641,95,1,10177
26590,6641,17,3,32785
26591,6641,77,3,62543
26592,6641,14,2,61112
26593,6642,85,3,49747
26594,6642,11,1,42580
26595,6642,66,3,21309
26596,6642,59,2,68303
26597,6643,11,1,42580
26598,6643,9,1,24385
26599,6643,95,1,10177
26600,6643,72,3,53594
26601,6644,23,1,13902
26602,6644,79,4,37051
26603,6644,45,2,89685
26604,6644,18,5,49881
26605,6645,88,2,82751
26606,6645,36,1,50269
26607,6645,85,4,49747
26608,6646,10,2,15030
26609,6646,20,3,13940
26610,6646,78,5,21761
26611,6646,64,1,18863
26612,6646,73,2,58762
26613,6647,82,5,40303
26614,6647,22,1,20870
26615,6647,1,4,77345
26616,6647,100,3,55240
26617,6647,66,1,21309
26618,6648,40,1,63117
26619,6648,90,2,99988
26620,6648,95,3,10177
26621,6648,62,4,39951
26622,6648,60,3,91851
26623,6649,6,4,23328
26624,6649,55,2,50282
26625,6649,100,2,55240
26626,6649,14,5,61112
26627,6649,26,4,47395
26628,6650,57,5,87341
26629,6650,83,5,57341
26630,6650,14,2,61112
26631,6650,21,3,33591
26632,6651,52,2,47423
26633,6651,47,3,38951
26634,6651,71,3,62771
26635,6651,11,3,42580
26636,6652,36,5,50269
26637,6652,81,4,69446
26638,6652,16,2,21730
26639,6652,49,1,86790
26640,6652,68,3,92995
26641,6653,7,4,51167
26642,6653,72,2,53594
26643,6653,92,1,43974
