OrderID,CustomerID,OrderDate,TotalAmount
4531,565,2025-02-24,235037
4532,312,2025-01-26,406060
4533,307,2025-08-10,914394
4534,307,2025-08-12,299960
4535,948,2025-10-24,689459
4536,463,2025-04-21,557368
4537,701,2025-12-27,698500
4538,797,2025-08-30,583860
4539,721,2025-07-29,402428
4540,619,2025-12-16,651297
4541,292,2025-05-30,402572
4542,150,2025-01-01,707780
4543,898,2025-12-14,623434
4544,273,2025-11-14,671440
4545,616,2025-04-12,491306
4546,945,2025-03-21,895423
4547,615,2025-02-08,916423
4548,967,2025-05-21,490707
4549,579,2025-09-18,587476
4550,951,2025-10-12,1133024
4551,982,2025-12-09,627263
4552,967,2025-03-18,108857
4553,9,2025-08-31,550151
4554,928,2025-07-23,476310
4555,630,2025-09-20,436923
4556,508,2025-12-27,779353
4557,292,2025-09-07,701658
4558,763,2025-07-17,1010239
4559,945,2025-04-24,585106
4560,852,2025-12-19,594850
4561,45,2025-11-30,299138
4562,207,2025-07-03,671414
4563,718,2025-08-11,945615
4564,986,2025-05-15,523921
4565,661,2025-05-26,456147
4566,351,2025-12-07,804168
4567,154,2025-05-20,347234
4568,654,2025-01-08,530197
4569,949,2025-03-29,125928
4570,860,2025-04-04,325989
4571,489,2025-01-06,1035826
4572,836,2025-05-24,318842
4573,312,2025-02-12,237714
4574,48,2025-01-04,790855
4575,679,2025-02-06,495531
4576,218,2025-12-07,514944
4577,86,2025-02-06,381565
4578,486,2025-11-03,215534
4579,376,2025-09-01,609536
4580,905,2025-08-20,537067
4581,284,2025-09-24,903678
4582,428,2025-09-06,744738
4583,427,2025-06-04,587319
4584,267,2025-06-14,548961
4585,667,2025-06-21,999424
4586,117,2025-06-10,524884
4587,957,2025-02-05,989087
4588,281,2025-01-30,683658
4589,313,2025-11-06,700205
4590,196,2025-05-11,379204
4591,936,2025-02-23,612087
4592,819,2025-05-04,886028
4593,721,2025-01-12,228678
4594,433,2025-03-14,504164
4595,835,2025-05-14,207261
4596,61,2025-03-08,913625
4597,154,2025-10-30,606304
4598,537,2025-07-15,699063
4599,861,2025-03-26,550125
4600,575,2025-11-03,636977
4601,14,2025-04-16,523072
4602,301,2025-03-08,369365
4603,800,2025-01-15,898279
4604,329,2025-10-25,800049
4605,191,2025-07-08,889721
4606,286,2025-04-21,313595
4607,507,2025-11-26,999836
4608,427,2025-03-22,335978
4609,99,2025-05-06,707562
4610,686,2025-10-14,995017
4611,962,2025-05-05,841725
4612,107,2025-11-23,455574
4613,653,2025-03-11,510646
4614,262,2025-07-13,834128
4615,709,2025-05-13,609042
4616,273,2025-04-14,862064
4617,38,2025-12-14,617633
4618,833,2025-03-12,149056
4619,564,2025-04-29,582476
4620,406,2025-04-19,739097
4621,300,2025-09-04,820304
4622,320,2025-11-19,534594
4623,87,2025-05-02,451761
4624,722,2025-05-12,678801
4625,344,2025-10-29,762895
4626,678,2025-01-14,628357
4627,707,2025-07-11,531927
4628,414,2025-11-15,609276
4629,446,2025-12-18,1094051
4630,186,2025-10-08,1017344
4631,496,2025-01-20,752322
4632,722,2025-06-10,240299
4633,677,2025-05-11,799808
4634,577,2025-06-29,1014503
4635,764,2025-12-12,136620
4636,581,2025-04-21,578078
4637,293,2025-09-29,927475
4638,121,2025-01-10,638410
4639,904,2025-12-06,545785
4640,934,2025-03-30,512706
4641,578,2025-11-16,628746
4642,42,2025-07-01,753857
4643,55,2025-04-07,1475767
4644,19,2025-05-22,714496
4645,741,2025-06-30,369892
4646,93,2025-10-25,473652
4647,757,2025-06-03,905465
4648,683,2025-09-07,788612
4649,963,2025-09-27,322620
4650,421,2025-02-16,567993
4651,406,2025-10-24,633690
4652,852,2025-12-09,577490
4653,392,2025-04-21,473295
4654,299,2025-07-19,734140
4655,593,2025-06-09,565698
4656,116,2025-10-31,305864
4657,385,2025-12-22,624688
4658,376,2025-11-06,443817
4659,647,2025-05-06,557019
4660,907,2025-12-26,427177
4661,791,2025-01-28,525941
4662,679,2025-07-05,636055
4663,932,2025-01-23,854617
4664,749,2025-01-09,316015
4665,161,2025-09-29,785835
4666,950,2025-12-29,799105
4667,451,2025-05-08,479575
4668,909,2025-09-19,341835
4669,682,2025-10-31,775432
4670,187,2025-02-10,627487
4671,962,2025-10-02,401224
4672,833,2025-04-28,686103
4673,679,2025-04-27,628859
4674,786,2025-06-14,835259
4675,429,2025-07-19,976625
4676,328,2025-11-22,491305
4677,444,2025-10-25,571281
4678,172,2025-10-02,772558
4679,8,2025-12-22,335980
4680,965,2025-12-03,738126
4681,26,2025-10-03,1011965
4682,157,2025-09-02,459387
4683,907,2025-10-04,267749
4684,833,2025-03-03,625405
4685,690,2025-08-04,1082883
4686,497,2025-10-17,590306
4687,621,2025-08-03,415122
4688,20,2025-08-27,628125
4689,589,2025-12-19,469532
4690,869,2025-09-23,964867
4691,753,2025-06-30,674241
4692,131,2025-08-02,490050
4693,963,2025-12-17,453668
4694,532,2025-01-29,683839
4695,114,2025-05-18,338683
4696,752,2025-03-04,627779
4697,870,2025-07-01,449218
4698,200,2025-08-29,506177
4699,951,2025-12-14,1061593
4700,150,2025-04-28,393361
4701,792,2025-11-23,428344
4702,280,2025-08-29,455597
4703,443,2025-03-02,1297565
4704,122,2025-02-14,1059648
4705,790,2025-12-21,623440
4706,132,2025-06-20,461364
4707,671,2025-01-02,810009
4708,263,2025-06-30,908594
4709,578,2025-03-02,825512
4710,437,2025-08-18,557996
4711,495,2025-12-30,898113
4712,980,2025-11-04,269248
4713,915,2025-07-27,246616
4714,410,2025-06-06,722815
4715,912,2025-04-05,864957
4716,970,2025-01-01,382133
4717,44,2025-05-22,641898
4718,815,2025-11-30,559909
4719,721,2025-10-31,641742
4720,25,2025-08-24,373418
4721,528,2025-10-21,933435
4722,935,2025-10-17,895115
4723,79,2025-06-18,281141
4724,969,2025-04-24,587150
4725,317,2025-04-25,575532
4726,767,2025-12-15,635430
4727,726,2025-08-04,171206
4728,54,2025-09-29,613873
4729,323,2025-10-10,737341
4730,138,2025-12-06,168106
4731,228,2025-11-10,618832
4732,471,2025-04-26,820502
4733,1000,2025-11-04,286869
4734,781,2025-04-30,474331
4735,807,2025-10-03,501309
4736,366,2025-09-27,660047
4737,164,2025-07-13,660597
4738,140,2025-10-14,625095
4739,990,2025-11-20,274213
4740,982,2025-04-09,384169
4741,256,2025-08-08,556746
4742,188,2025-10-11,1051239
4743,865,2025-02-08,402906
4744,771,2025-08-01,476854
4745,690,2025-09-19,552244
4746,510,2025-10-15,662238
4747,557,2025-01-08,229057
4748,730,2025-10-23,1153177
4749,983,2025-07-08,263676
4750,708,2025-03-08,433660
4751,52,2025-10-11,624153
4752,338,2025-03-19,459122
4753,574,2025-06-18,783715
4754,152,2025-04-24,1114255
4755,285,2025-08-23,750226
4756,166,2025-01-22,1000672
4757,194,2025-11-18,1142144
4758,571,2025-09-05,606313
4759,585,2025-01-08,735375
4760,769,2025-01-06,998810
4761,825,2025-12-10,644148
4762,599,2025-02-26,438439
4763,216,2025-04-18,469411
4764,67,2025-09-20,955461
4765,590,2025-12-02,310557
4766,701,2025-04-05,1019670
4767,836,2025-11-01,517598
4768,821,2025-11-09,298515
4769,158,2025-03-11,559066
4770,192,2025-07-31,527730
4771,400,2025-11-28,739503
4772,912,2025-06-02,903127
4773,925,2025-01-02,465015
4774,705,2025-03-20,604395
4775,403,2025-09-25,645710
4776,652,2025-07-04,549612
4777,254,2025-09-17,705291
4778,489,2025-08-06,470689
4779,115,2025-08-05,770208
4780,502,2025-05-11,791535
4781,734,2025-06-14,711538
4782,195,2025-03-27,672173
4783,295,2025-11-02,561316
4784,187,2025-01-22,561441
4785,951,2025-04-14,521643
4786,750,2025-01-06,857148
4787,924,2025-08-07,541432
4788,939,2025-10-23,950378
4789,459,2025-05-03,1011534
4790,55,2025-12-05,265698
4791,372,2025-10-04,521266
4792,774,2025-03-02,343376
4793,297,2025-09-03,704479
4794,185,2025-03-24,536896
4795,516,2025-10-17,1273284
4796,202,2025-02-14,670265
4797,767,2025-11-03,822297
4798,852,2025-12-28,643035
4799,501,2025-05-07,587092
4800,185,2025-08-28,540091
4801,243,2025-07-04,889301
4802,880,2025-10-29,881125
4803,331,2025-05-19,482886
4804,981,2025-12-03,264128
4805,2,2025-01-22,416542
4806,879,2025-01-15,766257
4807,651,2025-10-17,258862
4808,611,2025-03-29,273358
4809,898,2025-08-19,1065256
4810,908,2025-12-16,481786
4811,427,2025-03-22,453177
4812,493,2025-01-14,526710
4813,985,2025-11-10,658833
4814,540,2025-02-14,846607
4815,878,2025-02-16,623693
4816,916,2025-05-14,474052
4817,408,2025-09-25,770900
4818,910,2025-01-05,421047
4819,265,2025-07-11,877099
4820,906,2025-08-04,543251
4821,526,2025-12-14,660276
4822,568,2025-10-28,317118
4823,393,2025-04-26,642600
4824,699,2025-09-19,433264
4825,242,2025-11-04,986944
4826,571,2025-07-29,457216
4827,764,2025-11-24,276206
4828,328,2025-06-24,973852
4829,650,2025-04-23,731228
4830,287,2025-11-07,769433
4831,848,2025-10-13,840667
4832,398,2025-01-11,822516
4833,203,2025-05-21,511379
4834,785,2025-01-17,339689
4835,564,2025-09-13,516286
4836,841,2025-07-17,1082944
4837,918,2025-08-09,692149
4838,204,2025-10-07,960712
4839,554,2025-07-30,562220
4840,326,2025-03-17,285705
4841,574,2025-06-09,701060
4842,802,2025-05-10,761098
4843,534,2025-08-08,723978
4844,696,2025-08-30,861668
4845,164,2025-07-28,514321
4846,169,2025-09-13,755065
4847,764,2025-09-04,521751
4848,382,2025-11-30,579705
4849,209,2025-11-01,386403
4850,556,2025-03-10,690844
4851,146,2025-05-17,672959
4852,884,2025-12-25,879290
4853,139,2025-05-04,788540
4854,386,2025-09-09,1062827
4855,834,2025-11-27,542329
4856,651,2025-06-18,884104
4857,663,2025-12-31,536514
4858,293,2025-12-14,361084
4859,717,2025-06-25,567709
4860,157,2025-08-10,503985
4861,42,2025-10-27,376553
4862,800,2025-11-14,460100
4863,226,2025-04-01,536776
4864,392,2025-03-10,731462
4865,10,2025-01-12,565737
4866,220,2025-04-07,408936
4867,38,2025-03-09,547025
4868,747,2025-09-09,516451
4869,647,2025-08-03,341522
4870,553,2025-02-05,431864
4871,296,2025-05-16,747806
4872,187,2025-04-06,1017028
4873,633,2025-07-03,716250
4874,737,2025-11-08,365290
4875,886,2025-01-22,291983
4876,368,2025-08-26,616493
4877,880,2025-09-27,699708
4878,128,2025-04-08,1240661
4879,795,2025-01-26,403155
4880,47,2025-04-22,732921
4881,859,2025-07-25,862602
4882,821,2025-02-26,477537
4883,346,2025-03-08,849345
4884,310,2025-04-08,463118
4885,968,2025-05-01,599638
4886,683,2025-05-10,1239269
4887,850,2025-01-16,382277
4888,739,2025-08-12,555960
4889,554,2025-09-04,1011841
4890,585,2025-07-06,630856
4891,130,2025-03-27,367800
4892,427,2025-12-13,765955
4893,9,2025-06-07,786853
4894,711,2025-03-09,243362
4895,924,2025-01-12,804959
4896,577,2025-11-14,283284
4897,553,2025-12-28,624724
4898,369,2025-08-24,1267932
4899,688,2025-12-12,757145
4900,918,2025-01-05,1035420
4901,968,2025-01-28,487337
4902,354,2025-03-10,677405
4903,740,2025-07-24,541240
4904,691,2025-07-10,545550
4905,601,2025-07-06,209042
4906,649,2025-07-06,547446
4907,923,2025-06-25,387564
4908,277,2025-12-25,632177
4909,557,2025-02-11,582984
4910,632,2025-12-02,1010969
4911,271,2025-10-05,715927
4912,156,2025-12-19,335877
4913,508,2025-01-26,732217
4914,187,2025-09-25,1227405
4915,851,2025-07-10,563390
4916,994,2025-07-27,955288
4917,968,2025-01-09,656969
4918,316,2025-06-25,626898
4919,631,2025-11-22,372161
4920,383,2025-10-16,800801
4921,295,2025-10-05,407008
4922,104,2025-08-21,553263
4923,637,2025-10-03,650150
4924,590,2025-10-20,956629
4925,245,2025-01-31,383707
4926,336,2025-03-10,416143
4927,634,2025-01-13,1107530
4928,248,2025-07-17,644120
4929,579,2025-07-22,751949
4930,1,2025-10-09,1377771
4931,986,2025-12-16,1037860
4932,760,2025-11-05,1142971
4933,674,2025-09-04,502334
4934,915,2025-08-11,436484
4935,758,2025-08-06,856512
4936,594,2025-09-04,937167
4937,292,2025-12-12,301249
4938,752,2025-12-18,994777
4939,708,2025-04-15,311141
4940,701,2025-10-09,328921
4941,838,2025-09-27,962974
4942,840,2025-04-19,537718
4943,248,2025-05-03,786121
4944,394,2025-08-03,336574
4945,623,2025-09-26,881740
4946,659,2025-05-14,617493
4947,96,2025-11-28,629486
4948,194,2025-05-30,1309882
4949,806,2025-05-25,442368
4950,155,2025-09-17,467526
4951,501,2025-10-18,691594
4952,698,2025-12-20,303225
4953,26,2025-05-24,534438
4954,153,2025-02-04,293373
4955,533,2025-07-18,613138
4956,140,2025-03-14,1165843
4957,586,2025-09-09,634500
4958,234,2025-06-17,657249
4959,473,2025-01-20,700424
4960,292,2025-04-29,438558
4961,693,2025-06-04,660182
4962,348,2025-03-21,926992
4963,193,2025-04-09,375940
4964,730,2025-11-18,738576
4965,814,2025-08-15,805211
4966,883,2025-06-15,594245
4967,147,2025-02-23,713353
4968,339,2025-04-11,688791
4969,493,2025-01-31,1070261
4970,348,2025-07-18,728089
4971,252,2025-04-17,618329
4972,258,2025-11-18,521991
4973,150,2025-03-29,497434
4974,280,2025-05-27,777858
4975,5,2025-02-19,396665
4976,393,2025-12-06,904130
4977,378,2025-02-07,469551
4978,429,2025-10-03,732111
4979,178,2025-10-03,316725
4980,670,2025-07-04,508162
4981,646,2025-07-11,651273
4982,854,2025-07-20,599299
4983,103,2025-01-04,497830
4984,568,2025-02-24,341763
4985,732,2025-11-14,724596
4986,672,2025-11-26,690969
4987,506,2025-06-19,400228
4988,922,2025-06-21,342153
4989,215,2025-10-29,430115
4990,546,2025-12-23,500509
4991,36,2025-06-15,529258
4992,378,2025-05-17,901640
4993,820,2025-05-19,290545
4994,811,2025-11-16,406740
4995,27,2025-11-17,984328
4996,383,2025-03-23,440083
4997,572,2025-09-03,1107983
4998,812,2025-03-23,430787
4999,888,2025-05-15,780905
5000,385,2025-08-07,367315
5001,181,2025-12-22,365946
5002,379,2025-01-05,487631
5003,845,2025-09-12,714572
5004,628,2025-07-11,1239925
5005,232,2025-09-21,504851
5006,303,2025-09-29,375320
5007,432,2025-12-25,561002
5008,426,2025-11-03,441150
5009,534,2025-11-04,861652
5010,283,2025-01-24,627641
5011,903,2025-03-13,764455
5012,135,2025-06-27,617913
5013,560,2025-07-22,211636
5014,769,2025-01-16,793852
5015,225,2025-04-07,324710
5016,355,2025-12-15,279077
5017,154,2025-06-25,230848
5018,830,2025-04-20,769145
5019,373,2025-03-09,502642
5020,827,2025-12-17,499852
5021,953,2025-09-08,226878
5022,385,2025-05-05,479866
5023,932,2025-02-21,1278093
5024,837,2025-08-21,693867
5025,333,2025-06-05,735001
5026,89,2025-02-02,1548135
5027,12,2025-10-20,603817
5028,194,2025-11-25,483822
5029,912,2025-08-09,552537
5030,146,2025-03-16,813531
5031,679,2025-12-07,883073
5032,828,2025-08-31,501551
5033,657,2025-02-26,786676
5034,410,2025-01-23,788385
5035,57,2025-12-12,478598
5036,217,2025-01-04,223268
5037,772,2025-12-23,671524
5038,317,2025-05-09,425107
5039,720,2025-03-29,544048
5040,143,2025-06-27,551630
5041,838,2025-07-13,349584
5042,705,2025-07-20,1040324
5043,616,2025-02-03,756592
5044,23,2025-12-02,1158929
5045,211,2025-08-19,419068
5046,345,2025-07-10,1342024
5047,768,2025-04-04,796735
5048,962,2025-01-02,644542
5049,616,2025-06-26,427427
5050,262,2025-11-20,262173
5051,375,2025-07-07,325998
5052,21,2025-11-22,656255
5053,890,2025-12-24,632225
5054,471,2025-03-15,311707
5055,163,2025-06-02,293476
5056,226,2025-01-10,899602
5057,354,2025-05-11,559625
5058,557,2025-05-26,328158
5059,741,2025-12-15,380412
5060,74,2025-10-14,364203
5061,723,2025-12-20,650968
5062,768,2025-10-05,872446
5063,4,2025-01-01,748643
5064,395,2025-01-18,865402
5065,882,2025-12-16,739247
5066,898,2025-03-29,780268
5067,112,2025-04-24,403680
5068,590,2025-03-18,174122
5069,941,2025-05-31,1056501
5070,185,2025-03-31,724644
5071,221,2025-02-18,821681
5072,612,2025-10-05,791679
5073,470,2025-04-16,228561
5074,321,2025-10-19,952625
5075,790,2025-05-17,516240
5076,295,2025-07-28,1070078
5077,407,2025-09-09,629860
5078,866,2025-08-01,441542
5079,396,2025-11-29,868838
5080,838,2025-04-06,382203
5081,780,2025-01-23,1096489
5082,287,2025-11-18,410348
5083,58,2025-10-06,699721
5084,742,2025-08-02,975286
5085,653,2025-02-26,1035085
5086,775,2025-11-02,866964
5087,661,2025-09-14,881550
5088,527,2025-06-07,667038
5089,862,2025-11-29,208999
5090,626,2025-05-04,745095
5091,343,2025-10-11,546431
5092,962,2025-05-08,1223178
5093,161,2025-08-01,701290
5094,517,2025-06-16,655548
5095,198,2025-08-26,331089
5096,255,2025-08-22,247299
5097,498,2025-02-24,742053
5098,29,2025-01-23,680966
5099,673,2025-08-31,918004
5100,760,2025-03-26,586155
5101,609,2025-11-18,424070
5102,237,2025-02-01,866705
5103,680,2025-05-08,619744
5104,243,2025-06-15,495296
5105,684,2025-12-11,625956
5106,692,2025-11-27,388550
5107,677,2025-12-17,591811
5108,365,2025-01-17,163246
5109,297,2025-04-02,571407
5110,701,2025-01-22,492018
5111,929,2025-01-05,417303
5112,904,2025-08-10,1183223
5113,89,2025-06-06,735096
5114,43,2025-07-19,436930
5115,949,2025-07-25,852679
5116,33,2025-08-10,365043
5117,860,2025-01-08,358583
5118,72,2025-12-13,599869
5119,286,2025-08-22,436938
5120,637,2025-09-16,355992
5121,683,2025-02-05,727017
5122,275,2025-03-04,544777
5123,358,2025-04-20,602514
5124,4,2025-01-02,774075
5125,129,2025-01-21,822511
5126,760,2025-03-15,230905
5127,631,2025-11-09,783762
5128,191,2025-10-23,934308
5129,873,2025-11-15,500998
5130,971,2025-08-20,443058
5131,803,2025-12-07,849206
5132,230,2025-04-11,479000
5133,197,2025-06-09,1105453
5134,453,2025-05-31,733489
5135,868,2025-06-30,200076
5136,42,2025-04-29,860475
5137,125,2025-03-20,336832
5138,771,2025-01-22,913722
5139,23,2025-03-07,634289
5140,971,2025-12-15,583246
5141,181,2025-06-13,648781
5142,512,2025-09-06,724996
5143,621,2025-06-25,703106
5144,840,2025-10-04,422812
5145,160,2025-06-14,1219749
5146,419,2025-04-16,920078
5147,677,2025-05-12,597813
5148,757,2025-08-20,813875
5149,914,2025-01-31,483515
5150,150,2025-12-08,610580
5151,928,2025-12-21,1295878
5152,178,2025-09-28,1262194
5153,504,2025-04-11,450795
5154,110,2025-10-17,516697
5155,573,2025-09-07,939089
5156,622,2025-10-01,452878
5157,243,2025-07-15,747256
5158,860,2025-01-03,929488
5159,657,2025-01-27,855695
5160,336,2025-10-27,301728
5161,557,2025-10-08,806236
5162,151,2025-01-09,631552
5163,427,2025-09-12,616211
5164,917,2025-06-10,521498
5165,726,2025-02-09,275864
5166,919,2025-08-05,472877
5167,758,2025-01-21,1251423
5168,334,2025-01-30,727308
5169,334,2025-03-14,1101826
5170,433,2025-10-01,757162
5171,800,2025-12-23,475770
5172,45,2025-12-12,421186
5173,526,2025-01-11,963755
5174,352,2025-12-01,734482
5175,977,2025-07-21,621032
5176,574,2025-09-23,829135
5177,148,2025-04-07,560343
5178,325,2025-06-10,817834
5179,619,2025-08-15,354597
5180,341,2025-06-19,301687
5181,204,2025-06-01,465076
5182,697,2025-07-17,637132
5183,747,2025-04-24,418767
5184,961,2025-05-21,412933
5185,983,2025-04-02,349540
5186,226,2025-11-21,549742
5187,539,2025-12-27,653440
5188,769,2025-03-07,640898
5189,600,2025-12-05,852059
5190,615,2025-08-06,240987
5191,169,2025-04-19,161765
5192,682,2025-08-09,1013183
5193,546,2025-12-07,648287
5194,763,2025-06-17,772162
5195,894,2025-12-05,624747
5196,131,2025-01-18,1169367
5197,791,2025-07-07,695059
5198,93,2025-02-28,937924
5199,203,2025-10-18,212541
5200,110,2025-11-19,759617
5201,372,2025-11-20,706632
5202,702,2025-01-05,741133
5203,449,2025-12-09,532262
5204,270,2025-01-11,503896
5205,9,2025-09-28,615439
5206,528,2025-09-12,252234
5207,17,2025-02-27,548735
5208,78,2025-06-28,167274
5209,453,2025-09-01,670906
5210,871,2025-07-28,549659
5211,43,2025-01-09,560639
5212,795,2025-06-24,1001131
5213,878,2025-01-07,898288
5214,547,2025-05-08,549892
5215,255,2025-04-11,1121423
5216,920,2025-07-10,530813
5217,837,2025-09-09,383724
5218,350,2025-02-26,764027
5219,556,2025-06-05,617812
5220,216,2025-06-27,470445
5221,576,2025-12-04,262879
5222,905,2025-08-10,450918
5223,330,2025-10-31,410113
5224,771,2025-01-27,1029096
5225,870,2025-01-19,1035690
5226,668,2025-10-02,1089034
5227,971,2025-04-06,385763
5228,143,2025-08-24,412494
5229,682,2025-09-02,685963
5230,382,2025-12-13,627616
5231,987,2025-01-18,364338
5232,930,2025-07-01,880111
5233,81,2025-03-28,573846
5234,139,2025-04-13,657708
5235,541,2025-04-17,1126700
5236,542,2025-05-11,900194
5237,56,2025-11-02,447594
5238,186,2025-12-20,450283
5239,1000,2025-01-17,958047
5240,233,2025-08-15,249395
5241,490,2025-07-19,536902
5242,502,2025-01-16,604552
5243,610,2025-02-12,201798
5244,291,2025-08-08,831229
5245,590,2025-11-17,887101
5246,985,2025-07-14,540391
5247,363,2025-03-10,704661
5248,973,2025-06-23,534847
5249,352,2025-02-27,544124
5250,300,2025-09-10,674290
5251,610,2025-08-10,516064
5252,207,2025-09-18,504201
5253,587,2025-04-01,957821
5254,168,2025-10-09,128918
5255,555,2025-08-04,882720
5256,885,2025-02-22,672204
5257,108,2025-07-05,755689
5258,365,2025-07-19,737190
5259,964,2025-12-13,833104
5260,762,2025-04-05,425295
5261,418,2025-04-04,331593
5262,798,2025-11-09,496589
5263,535,2025-05-12,810641
5264,526,2025-07-20,884981
5265,494,2025-12-11,592749
5266,625,2025-09-14,226708
5267,798,2025-05-19,1220704
5268,603,2025-10-29,743314
5269,738,2025-02-17,702393
5270,982,2025-08-04,1073894
5271,565,2025-03-11,589261
5272,425,2025-10-15,799277
5273,663,2025-10-28,805595
5274,847,2025-09-15,987246
5275,731,2025-06-04,386035
5276,416,2025-10-20,391574
5277,90,2025-02-07,613976
5278,50,2025-03-31,376038
5279,381,2025-07-03,169289
5280,205,2025-12-29,609873
5281,197,2025-12-22,458044
5282,731,2025-04-21,333479
5283,721,2025-12-12,620162
5284,817,2025-01-19,481442
5285,619,2025-02-17,294207
5286,176,2025-02-23,316021
5287,467,2025-11-01,673115
5288,339,2025-09-15,534985
5289,656,2025-01-19,919589
5290,712,2025-03-12,333921
5291,769,2025-10-21,478225
5292,934,2025-12-01,166343
5293,225,2025-03-21,426522
5294,803,2025-02-11,793101
5295,357,2025-11-01,643875
5296,302,2025-10-15,348457
5297,620,2025-05-30,745849
5298,84,2025-01-12,735572
5299,108,2025-09-14,549511
5300,449,2025-03-06,373990
5301,600,2025-07-12,661144
5302,76,2025-06-30,499774
5303,321,2025-03-16,634626
5304,391,2025-09-05,579994
5305,304,2025-03-30,627439
5306,874,2025-05-02,465640
5307,705,2025-07-19,944190
5308,507,2025-05-03,233496
5309,449,2025-07-02,734641
5310,6,2025-08-11,279082
5311,623,2025-02-12,431882
5312,815,2025-05-05,498641
5313,759,2025-03-13,618326
5314,708,2025-02-27,465897
5315,905,2025-08-13,983586
5316,422,2025-09-30,265989
5317,710,2025-11-10,342318
5318,821,2025-12-02,876699
5319,331,2025-04-15,843565
5320,687,2025-03-26,1003383
5321,28,2025-04-27,475196
5322,506,2025-08-29,687331
5323,64,2025-09-18,580102
5324,258,2025-11-16,972932
5325,34,2025-08-30,804591
5326,87,2025-12-20,678194
5327,133,2025-11-27,375116
5328,31,2025-10-18,485343
5329,33,2025-02-23,719989
5330,900,2025-03-19,513696
5331,866,2025-08-22,614456
5332,95,2025-08-31,1122272
5333,663,2025-01-12,416200
5334,31,2025-02-24,1083472
5335,128,2025-04-27,601806
5336,124,2025-06-13,352067
5337,19,2025-11-24,566585
5338,36,2025-11-21,495376
5339,513,2025-05-28,369129
5340,368,2025-08-13,422916
5341,961,2025-08-18,807224
5342,658,2025-07-28,495215
5343,128,2025-11-13,672307
5344,772,2025-04-21,573641
5345,410,2025-02-11,531320
5346,269,2025-08-26,262635
5347,510,2025-12-30,660163
5348,457,2025-05-06,755899
5349,51,2025-05-16,306943
5350,1000,2025-12-27,570519
5351,582,2025-05-26,640304
5352,355,2025-11-25,1125191
5353,354,2025-01-19,1066933
5354,761,2025-11-10,399791
5355,670,2025-02-13,913890
5356,247,2025-04-19,693875
5357,633,2025-02-26,701810
5358,158,2025-08-28,1184493
5359,796,2025-10-05,800615
5360,794,2025-02-02,794434
5361,91,2025-01-24,392000
5362,121,2025-01-22,444459
5363,779,2025-10-25,466727
5364,462,2025-07-18,436549
5365,13,2025-07-13,559874
5366,926,2025-01-25,582416
5367,139,2025-02-18,1053323
5368,552,2025-04-19,434275
5369,175,2025-10-13,563659
5370,603,2025-08-24,193461
5371,947,2025-11-03,371081
5372,880,2025-08-22,830295
5373,198,2025-02-05,439237
5374,215,2025-01-18,851475
5375,752,2025-05-14,311156
5376,15,2025-12-30,596610
5377,238,2025-08-31,467976
5378,381,2025-12-21,466632
5379,331,2025-07-28,1145553
5380,342,2025-10-12,540497
5381,807,2025-06-24,185481
5382,670,2025-10-29,803034
5383,37,2025-09-17,273041
5384,970,2025-07-29,316416
5385,261,2025-11-18,825848
5386,598,2025-10-06,1078968
5387,883,2025-07-05,707592
5388,127,2025-09-27,630085
5389,614,2025-02-03,301295
5390,711,2025-07-10,731460
5391,509,2025-12-05,942869
5392,162,2025-05-28,905434
5393,450,2025-02-14,334698
5394,492,2025-06-19,283449
5395,253,2025-07-31,886255
5396,470,2025-05-21,734336
5397,122,2025-04-30,827021
5398,605,2025-03-08,646554
5399,959,2025-02-28,374749
5400,421,2025-02-26,204213
5401,713,2025-01-09,529738
5402,753,2025-07-24,392864
5403,58,2025-12-27,553725
5404,539,2025-05-25,1036744
5405,299,2025-10-06,873016
5406,75,2025-12-21,371535
5407,913,2025-08-06,599929
5408,482,2025-11-01,361196
5409,888,2025-12-29,551863
5410,393,2025-04-03,452769
5411,91,2025-02-18,553217
5412,587,2025-05-26,733809
5413,386,2025-07-04,533103
5414,126,2025-10-08,396005
5415,510,2025-11-13,465838
5416,183,2025-09-22,285221
5417,662,2025-03-10,613646
5418,821,2025-09-03,690056
5419,68,2025-07-13,382968
5420,966,2025-11-28,183495
5421,249,2025-10-05,671275
5422,978,2025-01-03,872642
5423,929,2025-11-12,300127
5424,582,2025-10-08,598658
5425,510,2025-04-06,1098879
5426,308,2025-04-23,356726
5427,137,2025-10-07,488064
5428,679,2025-06-23,834551
5429,380,2025-06-02,667741
5430,819,2025-04-01,888819
5431,170,2025-12-17,773512
5432,293,2025-08-16,454336
5433,874,2025-10-30,902103
5434,549,2025-10-29,1144453
5435,837,2025-10-07,550816
5436,165,2025-09-09,876567
5437,194,2025-02-27,877328
5438,846,2025-02-14,427387
5439,957,2025-12-15,893959
5440,330,2025-11-28,507537
5441,236,2025-11-14,701044
5442,531,2025-08-31,519925
5443,775,2025-12-23,496301
5444,118,2025-11-22,420355
5445,64,2025-03-27,633016
5446,707,2025-07-11,1219482
5447,71,2025-08-22,689192
5448,120,2025-04-17,729683
5449,65,2025-02-01,777353
5450,93,2025-05-12,1286737
5451,337,2025-02-08,247466
5452,376,2025-09-19,914039
5453,697,2025-06-09,719412
5454,739,2025-03-31,340857
5455,37,2025-12-30,645054
5456,504,2025-03-12,309311
